,建物名,レンタルタイプ,住所,立地1,立地2,立地3,築年数,建物高さ,階,賃料,管理費,"敷/礼/保証/敷引,償却",間取り,専有面積
8171,ワセダハウス,賃貸マンション,東京都新宿区西早稲田１,東京メトロ東西線/早稲田駅 歩8分,東京メトロ有楽町線/護国寺駅 歩14分,東京メトロ副都心線/西早稲田駅 歩14分,築45年,8階建,7階,13.2万円,10000円,13.2万円/13.2万円/-/-,1LDK,44.61m
8172,神楽坂ココハイツ,賃貸マンション,東京都新宿区築地町,東京メトロ東西線/神楽坂駅 歩7分,東京メトロ有楽町線/江戸川橋駅 歩7分,都営大江戸線/牛込神楽坂駅 歩10分,築38年,11階建,3階,13.7万円,3000円,13.7万円/-/-/13.7万円,2DK,44.55m
8173,都営新宿線 曙橋駅 6階建 築19年,賃貸マンション,東京都新宿区住吉町,都営新宿線/曙橋駅 歩6分,都営大江戸線/若松河田駅 歩7分,都営大江戸線/牛込柳町駅 歩12分,築19年,6階建,6階,13.5万円,5000円,13.5万円/13.5万円/-/-,1LDK,22.75m
8174,都営新宿線 曙橋駅 6階建 築19年,賃貸マンション,東京都新宿区住吉町,都営新宿線/曙橋駅 歩6分,都営大江戸線/若松河田駅 歩7分,都営大江戸線/牛込柳町駅 歩12分,築19年,6階建,6階,13.5万円,5000円,13.5万円/13.5万円/-/-,1LDK,43.84m
8175,大久保杉ハイム,賃貸マンション,東京都新宿区大久保２,ＪＲ山手線/新大久保駅 歩10分,都営大江戸線/東新宿駅 歩9分,ＪＲ中央線/大久保駅 歩15分,築37年,5階建,4階,14万円,-,14万円/14万円/-/-,1LDK,43.02m
8176,エアリハイム,賃貸マンション,東京都新宿区東五軒町,東京メトロ東西線/神楽坂駅 歩6分,ＪＲ中央線/飯田橋駅 歩9分,東京メトロ有楽町線/江戸川橋駅 歩8分,築30年,5階建,5階,13万円,10000円,26万円/13万円/-/-,2DK,43m
8177,東京メトロ東西線 神楽坂駅 5階建 築30年,賃貸マンション,東京都新宿区東五軒町,東京メトロ東西線/神楽坂駅 歩6分,東京メトロ有楽町線/江戸川橋駅 歩8分,都営大江戸線/牛込神楽坂駅 歩8分,築30年,5階建,5階,13万円,10000円,26万円/13万円/-/-,2DK,43m
8178,東京メトロ東西線 神楽坂駅 9階建 築38年,賃貸マンション,東京都新宿区天神町,東京メトロ東西線/神楽坂駅 歩5分,東京メトロ有楽町線/江戸川橋駅 歩5分,都営大江戸線/牛込神楽坂駅 歩12分,築38年,9階建,6階,13.7万円,3000円,13.7万円/-/-/-,ワンルーム,42.69m
8179,TENJIN APARTMENT,賃貸マンション,東京都新宿区天神町,東京メトロ東西線/神楽坂駅 歩5分,東京メトロ有楽町線/江戸川橋駅 歩5分,東京メトロ東西線/早稲田駅 歩12分,築38年,9階建,6階,13.7万円,3000円,13.7万円/-/-/-,ワンルーム,42.69m
8180,TENJIN APARTMENT,賃貸マンション,東京都新宿区天神町,東京メトロ東西線/神楽坂駅 歩5分,東京メトロ有楽町線/江戸川橋駅 歩5分,東京メトロ東西線/早稲田駅 歩12分,築38年,9階建,6階,13.7万円,3000円,13.7万円/-/-/-,ワンルーム,42.69m
8181,ダイナシティ目白,賃貸マンション,東京都新宿区下落合３,ＪＲ山手線/目白駅 歩6分,西武池袋線/椎名町駅 歩15分,西武新宿線/下落合駅 歩17分,築14年,10階建,2階,13万円,10000円,19.5万円/13万円/-/-,1LDK,42.57m
8182,ＪＲ山手線 目白駅 10階建 築13年,賃貸マンション,東京都新宿区下落合３,ＪＲ山手線/目白駅 歩6分,西武池袋線/椎名町駅 歩14分,東京メトロ東西線/高田馬場駅 歩15分,築13年,10階建,2階,13万円,10000円,19.5万円/13万円/-/-,1LDK,42.57m
8183,神楽坂ハイツ,賃貸マンション,東京都新宿区築地町,東京メトロ東西線/神楽坂駅 歩4分,東京メトロ有楽町線/江戸川橋駅 歩6分,都営大江戸線/牛込神楽坂駅 歩9分,築45年,5階建,1階,14万円,-,14万円/14万円/-/-,2DK,41.13m
8184,東京メトロ東西線 早稲田駅 12階建 築47年,賃貸マンション,東京都新宿区馬場下町,東京メトロ東西線/早稲田駅 歩1分,都営大江戸線/若松河田駅 歩12分,東京メトロ東西線/神楽坂駅 歩16分,築47年,12階建,5階,13万円,10000円,13万円/13万円/-/-,1LDK,40.91m
8185,東京メトロ東西線 早稲田駅 12階建 築47年,賃貸マンション,東京都新宿区馬場下町,東京メトロ東西線/早稲田駅 歩1分,都営大江戸線/若松河田駅 歩12分,東京メトロ東西線/神楽坂駅 歩16分,築47年,12階建,5階,13万円,10000円,13万円/13万円/-/-,1LDK,40.91m
8186,滝沢６８ビル,賃貸その他,東京都新宿区天神町,東京メトロ東西線/神楽坂駅 歩4分,None,None,築27年,8階建,7階,13.5万円,5000円,-/-/27万円/-,ワンルーム,40.84m
8187,東京メトロ東西線 早稲田駅 6階建 築12年,賃貸マンション,東京都新宿区馬場下町,東京メトロ東西線/早稲田駅 歩1分,東京メトロ副都心線/西早稲田駅 歩19分,ＪＲ山手線/高田馬場駅 歩24分,築12年,6階建,2階,13.4万円,6000円,13.4万円/13.4万円/-/13.4万円,1LDK,40.58m
8188,ＪＲ山手線 高田馬場駅 3階建 築2年,賃貸マンション,東京都新宿区高田馬場４,ＪＲ山手線/高田馬場駅 歩3分,西武新宿線/下落合駅 歩12分,東京メトロ副都心線/西早稲田駅 歩15分,築2年,3階建,1階,13.7万円,3000円,13.7万円/16.44万円/-/-,1LDK,39.83m
8189,四谷マンション,賃貸マンション,東京都新宿区荒木町,東京メトロ丸ノ内線/四谷三丁目駅 歩3分,都営新宿線/曙橋駅 歩5分,東京メトロ丸ノ内線/四ツ谷駅 歩11分,築29年,7階建,5階,14万円,-,28万円/14万円/-/-,1DK,39.17m
8190,北新宿パークハイツ,賃貸マンション,東京都新宿区北新宿３,都営大江戸線/東中野駅 歩12分,ＪＲ中央線/大久保駅 歩8分,ＪＲ山手線/新大久保駅 歩13分,築35年,8階建,5階,12.5万円,15000円,12.5万円/12.5万円/-/-,1DK,37.99m
8191,ＪＲ中央線 東中野駅 8階建 築35年,賃貸マンション,東京都新宿区北新宿３,ＪＲ中央線/東中野駅 歩9分,都営大江戸線/東中野駅 歩9分,東京メトロ丸ノ内線/中野坂上駅 歩13分,築35年,8階建,5階,12.5万円,15000円,12.5万円/12.5万円/-/-,1DK,37.99m
8192,ザ・レジデンス早稲田,賃貸マンション,東京都新宿区喜久井町,東京メトロ東西線/早稲田駅 歩1分,都営大江戸線/若松河田駅 歩10分,都電荒川線/面影橋駅 歩13分,築4年,7階建,2階,13.4万円,6000円,13.4万円/13.4万円/-/-,1LDK,36.66m
8193,リベルタ東新宿,賃貸マンション,東京都新宿区新宿６,都営大江戸線/東新宿駅 歩3分,東京メトロ丸ノ内線/新宿三丁目駅 歩9分,東京メトロ丸ノ内線/新宿御苑前駅 歩11分,築4年,4階建,3階,13.3万円,7000円,13.3万円/13.3万円/-/-,1DK,30.15m
8194,都営大江戸線 東新宿駅 4階建 築4年,賃貸マンション,東京都新宿区新宿６,都営大江戸線/東新宿駅 歩3分,東京メトロ副都心線/新宿三丁目駅 歩7分,ＪＲ山手線/新宿駅 歩15分,築4年,4階建,3階,13.3万円,7000円,13.3万円/13.3万円/-/-,1DK,30.15m
8195,東京メトロ丸ノ内線 新宿御苑前駅 10階建 築35年,賃貸マンション,東京都新宿区新宿１,東京メトロ丸ノ内線/新宿御苑前駅 歩3分,東京メトロ丸ノ内線/新宿三丁目駅 歩6分,ＪＲ山手線/新宿駅 歩14分,築35年,10階建,9階,14万円,-,14万円/14万円/-/-,ワンルーム,29.58m
8196,ＪＲ中央線 飯田橋駅 9階建 築34年,賃貸マンション,東京都新宿区神楽坂２,ＪＲ中央線/飯田橋駅 歩2分,都営大江戸線/牛込神楽坂駅 歩7分,東京メトロ東西線/神楽坂駅 歩9分,築34年,9階建,5階,13万円,10000円,26万円/13万円/-/-,ワンルーム,28.71m
8197,西武新宿線 下落合駅 11階建 築48年,賃貸マンション,東京都新宿区高田馬場３,西武新宿線/下落合駅 歩5分,ＪＲ山手線/高田馬場駅 歩8分,ＪＲ山手線/目白駅 歩17分,築48年,11階建,6階,14万円,-,14万円/14万円/-/-,2LDK,26.42m
8198,コンフォリア神楽坂DEUX,賃貸マンション,東京都新宿区岩戸町,都営大江戸線/牛込神楽坂駅 歩2分,東京メトロ東西線/神楽坂駅 歩6分,東京メトロ有楽町線/飯田橋駅 歩8分,築5年,13階建,6階,13.4万円,6000円,13.4万円/13.4万円/-/-,1K,26.22m
8199,Symphony Flat Ochiai,賃貸マンション,東京都新宿区中落合２,西武新宿線/下落合駅 歩6分,都営大江戸線/中井駅 歩8分,ＪＲ山手線/高田馬場駅 歩16分,築3年,3階建,2階,13.7万円,3500円,13.7万円/13.7万円/-/-,1LDK,41.37m
8200,Symphony Flat Ochiai,賃貸マンション,東京都新宿区中落合２,西武新宿線/下落合駅 歩6分,都営大江戸線/中井駅 歩8分,ＪＲ山手線/高田馬場駅 歩16分,築3年,3階建,1階,15.7万円,3500円,15.7万円/-/-/-,1LDK,59.98m
8201,西武新宿線 中井駅 5階建 新築,賃貸マンション,東京都新宿区中落合３,西武新宿線/中井駅 歩9分,都営大江戸線/落合南長崎駅 歩8分,西武池袋線/椎名町駅 歩15分,新築,5階建,1階,13.2万円,9000円,13.2万円/13.2万円/-/-,1LDK,43.07m
8202,西武新宿線 中井駅 5階建 新築,賃貸マンション,東京都新宿区中落合３,西武新宿線/中井駅 歩9分,都営大江戸線/落合南長崎駅 歩8分,西武池袋線/椎名町駅 歩15分,新築,5階建,1階,13.4万円,9000円,13.4万円/13.4万円/-/-,1LDK,45.87m
8203,西武新宿線 中井駅 5階建 新築,賃貸マンション,東京都新宿区中落合３,西武新宿線/中井駅 歩9分,都営大江戸線/落合南長崎駅 歩8分,西武池袋線/椎名町駅 歩15分,新築,5階建,1階,13.4万円,9000円,13.4万円/13.4万円/-/-,1LDK,45.87m
8204,西武新宿線 中井駅 5階建 新築,賃貸マンション,東京都新宿区中落合３,西武新宿線/中井駅 歩9分,都営大江戸線/落合南長崎駅 歩8分,西武池袋線/椎名町駅 歩15分,新築,5階建,1階,13.4万円,9000円,13.4万円/13.4万円/-/-,1LDK,43.07m
8205,西武新宿線 中井駅 5階建 新築,賃貸マンション,東京都新宿区中落合３,西武新宿線/中井駅 歩9分,都営大江戸線/落合南長崎駅 歩8分,西武池袋線/椎名町駅 歩15分,新築,5階建,2階,13.9万円,9000円,13.9万円/13.9万円/-/-,1LDK,45.87m
8206,西武新宿線 中井駅 5階建 新築,賃貸マンション,東京都新宿区中落合３,西武新宿線/中井駅 歩9分,都営大江戸線/落合南長崎駅 歩8分,西武池袋線/椎名町駅 歩15分,新築,5階建,2階,13.9万円,9000円,13.9万円/13.9万円/-/-,1LDK,45.87m
8207,西武新宿線 中井駅 5階建 新築,賃貸マンション,東京都新宿区中落合３,西武新宿線/中井駅 歩9分,都営大江戸線/落合南長崎駅 歩8分,西武池袋線/椎名町駅 歩15分,新築,5階建,2階,13.9万円,9000円,13.9万円/13.9万円/-/-,1LDK,45.87m
8208,西武新宿線 中井駅 5階建 新築,賃貸マンション,東京都新宿区中落合３,西武新宿線/中井駅 歩9分,都営大江戸線/落合南長崎駅 歩8分,西武池袋線/椎名町駅 歩15分,新築,5階建,3階,14万円,9000円,14万円/14万円/-/-,1LDK,45.87m
8209,西武新宿線 中井駅 5階建 新築,賃貸マンション,東京都新宿区中落合３,西武新宿線/中井駅 歩9分,都営大江戸線/落合南長崎駅 歩8分,西武池袋線/椎名町駅 歩15分,新築,5階建,3階,14万円,9000円,14万円/14万円/-/-,1LDK,45.87m
8210,西武新宿線 中井駅 5階建 新築,賃貸マンション,東京都新宿区中落合３,西武新宿線/中井駅 歩9分,都営大江戸線/落合南長崎駅 歩8分,西武池袋線/椎名町駅 歩15分,新築,5階建,3階,14万円,9000円,14万円/14万円/-/-,1LDK,45.87m
8211,西武新宿線 中井駅 5階建 新築,賃貸マンション,東京都新宿区中落合３,西武新宿線/中井駅 歩9分,都営大江戸線/落合南長崎駅 歩8分,西武池袋線/椎名町駅 歩15分,新築,5階建,3階,14万円,9000円,14万円/14万円/-/-,1LDK,43.07m
8212,西武新宿線 中井駅 5階建 新築,賃貸マンション,東京都新宿区中落合３,西武新宿線/中井駅 歩9分,都営大江戸線/落合南長崎駅 歩8分,西武池袋線/椎名町駅 歩15分,新築,5階建,4階,14.1万円,9000円,14.1万円/14.1万円/-/-,1LDK,45.87m
8213,西武新宿線 中井駅 5階建 新築,賃貸マンション,東京都新宿区中落合３,西武新宿線/中井駅 歩9分,都営大江戸線/落合南長崎駅 歩8分,西武池袋線/椎名町駅 歩15分,新築,5階建,4階,14.1万円,9000円,14.1万円/14.1万円/-/-,1LDK,45.87m
8214,西武新宿線 中井駅 5階建 新築,賃貸マンション,東京都新宿区中落合３,西武新宿線/中井駅 歩9分,都営大江戸線/落合南長崎駅 歩8分,西武池袋線/椎名町駅 歩15分,新築,5階建,2階,14.4万円,9000円,14.4万円/14.4万円/-/-,1LDK,45.87m
8215,西武新宿線 中井駅 5階建 新築,賃貸マンション,東京都新宿区中落合３,西武新宿線/中井駅 歩9分,都営大江戸線/落合南長崎駅 歩8分,西武池袋線/椎名町駅 歩15分,新築,5階建,2階,14.4万円,9000円,14.4万円/14.4万円/-/-,1LDK,45.87m
8216,西武新宿線 中井駅 5階建 新築,賃貸マンション,東京都新宿区中落合３,西武新宿線/中井駅 歩9分,都営大江戸線/落合南長崎駅 歩8分,西武池袋線/椎名町駅 歩15分,新築,5階建,3階,17万円,12000円,17万円/17万円/-/-,2LDK,51.5m
8217,西武新宿線 中井駅 5階建 新築,賃貸マンション,東京都新宿区中落合３,西武新宿線/中井駅 歩9分,都営大江戸線/落合南長崎駅 歩8分,西武池袋線/椎名町駅 歩15分,新築,5階建,2階,17.1万円,12000円,17.1万円/17.1万円/-/-,2LDK,51.5m
8218,東京メトロ丸ノ内線 西新宿駅 3階建 築22年,賃貸マンション,東京都新宿区北新宿２,東京メトロ丸ノ内線/西新宿駅 歩10分,東京メトロ丸ノ内線/中野坂上駅 歩10分,ＪＲ中央線/大久保駅 歩15分,築22年,3階建,1階,13.9万円,2000円,13.9万円/-/-/-,2DK,42m
8219,東京メトロ丸ノ内線 西新宿駅 3階建 築22年,賃貸マンション,東京都新宿区北新宿２,東京メトロ丸ノ内線/西新宿駅 歩10分,東京メトロ丸ノ内線/中野坂上駅 歩10分,ＪＲ中央線/大久保駅 歩15分,築22年,3階建,2階,15万円,-,15万円/-/-/-,2DK,42m
8220,東京メトロ丸ノ内線 四谷三丁目駅 3階建 築52年,賃貸マンション,東京都新宿区左門町,東京メトロ丸ノ内線/四谷三丁目駅 歩3分,ＪＲ総武線/四ツ谷駅 歩12分,都営新宿線/曙橋駅 歩11分,築52年,3階建,2階,13.6万円,5000円,13.6万円/-/-/-,1LDK,42m
8221,シュエット神楽坂,賃貸マンション,東京都新宿区神楽坂５,東京メトロ東西線/神楽坂駅 歩5分,ＪＲ中央線/飯田橋駅 歩7分,都営大江戸線/牛込神楽坂駅 歩2分,築11年,10階建,3階,13.1万円,10000円,26.2万円/26.2万円/-/-,1K,32.16m
8222,シュエット神楽坂,賃貸マンション,東京都新宿区神楽坂５,東京メトロ東西線/神楽坂駅 歩5分,ＪＲ中央線/飯田橋駅 歩7分,都営大江戸線/牛込神楽坂駅 歩2分,築11年,10階建,5階,13.3万円,10000円,26.6万円/26.6万円/-/-,1K,32.16m
8223,シュエット神楽坂,賃貸マンション,東京都新宿区神楽坂５,東京メトロ東西線/神楽坂駅 歩5分,ＪＲ中央線/飯田橋駅 歩7分,都営大江戸線/牛込神楽坂駅 歩2分,築11年,10階建,8階,13.4万円,10000円,26.8万円/13.4万円/-/-,1K,30.6m
8224,ＪＲ中央線 飯田橋駅 10階建 築11年,賃貸マンション,東京都新宿区神楽坂５,ＪＲ中央線/飯田橋駅 歩6分,東京メトロ東西線/神楽坂駅 歩5分,都営大江戸線/牛込神楽坂駅 歩3分,築11年,10階建,5階,13.1万円,10000円,26.2万円/26.2万円/-/-,1K,32.16m
8225,ＪＲ中央線 飯田橋駅 10階建 築11年,賃貸マンション,東京都新宿区神楽坂５,ＪＲ中央線/飯田橋駅 歩6分,東京メトロ東西線/神楽坂駅 歩5分,都営大江戸線/牛込神楽坂駅 歩3分,築11年,10階建,8階,13.4万円,10000円,26.8万円/26.8万円/-/-,1K,30.4m
8226,ＪＲ中央線 飯田橋駅 10階建 築11年,賃貸マンション,東京都新宿区神楽坂５,ＪＲ中央線/飯田橋駅 歩6分,東京メトロ東西線/神楽坂駅 歩5分,都営大江戸線/牛込神楽坂駅 歩3分,築11年,10階建,8階,13.4万円,10000円,26.8万円/26.8万円/-/-,1K,30.6m
8227,セレ四谷,賃貸マンション,東京都新宿区若葉１,ＪＲ中央線/四ツ谷駅 歩7分,東京メトロ丸ノ内線/四谷三丁目駅 歩10分,ＪＲ中央線/信濃町駅 歩13分,築11年,3階建,2階,13.7万円,5000円,13.7万円/13.7万円/-/-,1LDK,45.75m
8228,セレ四谷,賃貸マンション,東京都新宿区若葉１,ＪＲ中央線/四ツ谷駅 歩7分,東京メトロ丸ノ内線/四谷三丁目駅 歩10分,ＪＲ中央線/信濃町駅 歩13分,築11年,3階建,2-3階,15.2万円,5000円,15.2万円/15.2万円/-/-,1LDK,45.75m
8229,セレ四谷,賃貸マンション,東京都新宿区若葉１,ＪＲ中央線/四ツ谷駅 歩7分,東京メトロ丸ノ内線/四谷三丁目駅 歩10分,ＪＲ中央線/信濃町駅 歩13分,築11年,3階建,2-3階,15.9万円,5000円,15.9万円/15.9万円/-/-,1LDK,53.82m
8230,セレ四谷,賃貸マンション,東京都新宿区若葉１,ＪＲ中央線/四ツ谷駅 歩7分,東京メトロ丸ノ内線/四谷三丁目駅 歩10分,ＪＲ中央線/信濃町駅 歩13分,築11年,3階建,1階,17.3万円,5000円,17.3万円/17.3万円/-/-,1LDK,53.82m
8231,東京メトロ南北線 四ツ谷駅 3階建 築11年,賃貸アパート,東京都新宿区若葉１,東京メトロ南北線/四ツ谷駅 歩7分,東京メトロ丸ノ内線/四谷三丁目駅 歩10分,ＪＲ中央線/信濃町駅 歩11分,築11年,3階建,2階,13.7万円,5000円,13.7万円/13.7万円/-/-,1LDK,45.75m
8232,東京メトロ南北線 四ツ谷駅 3階建 築11年,賃貸アパート,東京都新宿区若葉１,東京メトロ南北線/四ツ谷駅 歩7分,東京メトロ丸ノ内線/四谷三丁目駅 歩10分,ＪＲ中央線/信濃町駅 歩11分,築11年,3階建,2階,15.2万円,5000円,15.2万円/15.2万円/-/-,1LDK,45.75m
8233,東京メトロ南北線 四ツ谷駅 3階建 築11年,賃貸アパート,東京都新宿区若葉１,東京メトロ南北線/四ツ谷駅 歩7分,東京メトロ丸ノ内線/四谷三丁目駅 歩10分,ＪＲ中央線/信濃町駅 歩11分,築11年,3階建,2階,15.9万円,5000円,15.9万円/15.9万円/-/-,1LDK,53.82m
8234,東京メトロ南北線 四ツ谷駅 3階建 築11年,賃貸アパート,東京都新宿区若葉１,東京メトロ南北線/四ツ谷駅 歩7分,東京メトロ丸ノ内線/四谷三丁目駅 歩10分,ＪＲ中央線/信濃町駅 歩11分,築11年,3階建,2階,17.3万円,5000円,17.3万円/17.3万円/-/-,1LDK,53.82m
8235,東京メトロ丸ノ内線 新宿御苑前駅 3階建 築21年,賃貸マンション,東京都新宿区内藤町,東京メトロ丸ノ内線/新宿御苑前駅 歩11分,都営大江戸線/国立競技場駅 歩11分,東京メトロ丸ノ内線/四谷三丁目駅 歩9分,築21年,3階建,3階,13.4万円,8000円,26.8万円/13.4万円/-/-,2DK,48.6m
8236,フラット内藤町,賃貸マンション,東京都新宿区内藤町,ＪＲ総武線/千駄ヶ谷駅 歩8分,東京メトロ丸ノ内線/四谷三丁目駅 歩8分,都営大江戸線/国立競技場駅 歩10分,築21年,3階建,3階,13.4万円,8000円,26.8万円/13.4万円/-/-,2DK,48.6m
8237,オークスクエア,賃貸マンション,東京都新宿区北新宿２,ＪＲ中央線/大久保駅 歩9分,東京メトロ丸ノ内線/西新宿駅 歩11分,ＪＲ中央線/東中野駅 歩13分,築18年,3階建,1階,13.9万円,3000円,13.9万円/-/-/-,2DK,48.53m
8238,フラッツM,賃貸アパート,東京都新宿区中町,ＪＲ中央線/飯田橋駅 歩8分,東京メトロ東西線/神楽坂駅 歩6分,都営大江戸線/牛込神楽坂駅 歩3分,築70年,2階建,1-2階,13.9万円,3000円,6.95万円/6.95万円/-/-,2DK,44.74m
8239,フラッツM,賃貸アパート,東京都新宿区中町,ＪＲ中央線/飯田橋駅 歩8分,東京メトロ東西線/神楽坂駅 歩6分,都営大江戸線/牛込神楽坂駅 歩3分,築70年,2階建,1階,14.1万円,3000円,7.05万円/14.1万円/-/-,2DK,44.74m
8240,アーバス新宿余丁町,賃貸マンション,東京都新宿区余丁町,都営大江戸線/東新宿駅 歩12分,都営大江戸線/若松河田駅 歩6分,都営新宿線/曙橋駅 歩9分,築11年,5階建,5階,13.7万円,5000円,13.7万円/13.7万円/-/-,1DK,35.52m
8241,アーバス新宿余丁町,賃貸マンション,東京都新宿区余丁町,都営大江戸線/東新宿駅 歩12分,都営大江戸線/若松河田駅 歩6分,都営新宿線/曙橋駅 歩9分,築11年,5階建,5階,14万円,5000円,14万円/14万円/-/-,1DK,35.52m
8242,アーバス新宿余丁町,賃貸マンション,東京都新宿区余丁町,都営大江戸線/東新宿駅 歩12分,都営大江戸線/若松河田駅 歩6分,都営新宿線/曙橋駅 歩9分,築11年,5階建,2階,15.2万円,6000円,15.2万円/15.2万円/-/-,1LDK,42.28m
8243,ＪＲ総武線 東中野駅 8階建 築12年,賃貸マンション,東京都新宿区北新宿４,ＪＲ総武線/東中野駅 歩6分,東京メトロ東西線/落合駅 歩10分,ＪＲ山手線/高田馬場駅 歩18分,築12年,8階建,2階,13.4万円,8000円,13.4万円/13.4万円/-/-,1LDK,39.21m
8244,ＪＲ総武線 東中野駅 8階建 築12年,賃貸マンション,東京都新宿区北新宿４,ＪＲ総武線/東中野駅 歩6分,東京メトロ東西線/落合駅 歩10分,ＪＲ山手線/高田馬場駅 歩18分,築12年,8階建,4階,13.8万円,8000円,13.8万円/13.8万円/-/-,1LDK,39m
8245,レジデンスＡＮＤＯ,賃貸マンション,東京都新宿区北新宿４,ＪＲ中央線/東中野駅 歩8分,ＪＲ中央線/大久保駅 歩10分,東京メトロ東西線/落合駅 歩13分,築12年,8階建,2階,13.4万円,8000円,13.4万円/13.4万円/-/-,1DK,39m
8246,グランバリュー西新宿,賃貸マンション,東京都新宿区西新宿４,都営大江戸線/西新宿五丁目駅 歩6分,京王新線/初台駅 歩10分,都営大江戸線/都庁前駅 歩12分,築29年,地下1地上4階建,2階,13.5万円,7000円,13.5万円/-/-/-,1LDK,38.05m
8247,都営大江戸線 西新宿五丁目駅 4階建 築29年,賃貸マンション,東京都新宿区西新宿４,都営大江戸線/西新宿五丁目駅 歩6分,京王新線/初台駅 歩10分,ＪＲ山手線/新宿駅 歩15分,築29年,4階建,2階,13.5万円,7000円,13.5万円/-/-/-,1LDK,38.05m
8248,都営大江戸線 若松河田駅 3階建 築3年,賃貸マンション,東京都新宿区河田町,都営大江戸線/若松河田駅 歩4分,都営新宿線/曙橋駅 歩11分,都営大江戸線/牛込柳町駅 歩13分,築3年,3階建,3階,13.7万円,5000円,13.7万円/13.7万円/-/-,1LDK,37.45m
8249,アーバンハウス河田町,賃貸マンション,東京都新宿区河田町,都営大江戸線/若松河田駅 歩4分,都営新宿線/曙橋駅 歩9分,東京メトロ副都心線/東新宿駅 歩15分,築3年,3階建,3階,13.7万円,5000円,13.7万円/13.7万円/-/-,1LDK,37.45m
8250,ブランノワール早稲田,賃貸マンション,東京都新宿区早稲田鶴巻町,東京メトロ有楽町線/江戸川橋駅 歩6分,東京メトロ東西線/早稲田駅 歩8分,東京メトロ東西線/神楽坂駅 歩10分,築11年,7階建,7階,13.4万円,8000円,-/13.4万円/13.4万円/13.4万円,1DK,36.93m
8251,東京メトロ有楽町線 江戸川橋駅 7階建 築11年,賃貸マンション,東京都新宿区早稲田鶴巻町,東京メトロ有楽町線/江戸川橋駅 歩6分,東京メトロ東西線/早稲田駅 歩8分,東京メトロ東西線/神楽坂駅 歩10分,築11年,7階建,7階,13.4万円,8000円,-/13.4万円/13.4万円/-,1DK,36.93m
8252,都営大江戸線 若松河田駅 5階建 築11年,賃貸マンション,東京都新宿区余丁町,都営大江戸線/若松河田駅 歩9分,都営新宿線/曙橋駅 歩9分,都営大江戸線/東新宿駅 歩12分,築11年,5階建,5階,13.7万円,5000円,13.7万円/13.7万円/-/-,1DK,35.52m
8253,都営大江戸線 若松河田駅 5階建 築11年,賃貸マンション,東京都新宿区余丁町,都営大江戸線/若松河田駅 歩9分,都営新宿線/曙橋駅 歩9分,都営大江戸線/東新宿駅 歩12分,築11年,5階建,5階,14万円,5000円,14万円/14万円/-/-,1DK,35.52m
8254,富久正ビル,賃貸マンション,東京都新宿区高田馬場４,ＪＲ山手線/高田馬場駅 歩6分,西武新宿線/下落合駅 歩14分,東京メトロ副都心線/西早稲田駅 歩17分,築34年,4階建,2階,13.8万円,5000円,27.6万円/13.8万円/-/-,ワンルーム,52.55m
8255,エストレリータ新宿落合,賃貸マンション,東京都新宿区中落合３,都営大江戸線/落合南長崎駅 歩8分,西武新宿線/中井駅 歩9分,西武新宿線/下落合駅 歩10分,新築,5階建,1階,13.4万円,9000円,13.4万円/13.4万円/-/-,1LDK,45.87m
8256,エストレリータ新宿落合,賃貸マンション,東京都新宿区中落合３,都営大江戸線/落合南長崎駅 歩8分,西武新宿線/中井駅 歩9分,西武新宿線/下落合駅 歩10分,新築,5階建,1階,13.4万円,9000円,13.4万円/13.4万円/-/-,1LDK,45.87m
8257,エストレリータ新宿落合,賃貸マンション,東京都新宿区中落合３,都営大江戸線/落合南長崎駅 歩8分,西武新宿線/中井駅 歩9分,西武新宿線/下落合駅 歩10分,新築,5階建,1階,13.4万円,9000円,13.4万円/13.4万円/-/-,1LDK,43.07m
8258,エストレリータ新宿落合,賃貸マンション,東京都新宿区中落合３,都営大江戸線/落合南長崎駅 歩8分,西武新宿線/中井駅 歩9分,西武新宿線/下落合駅 歩10分,新築,5階建,2階,13.9万円,9000円,13.9万円/13.9万円/-/-,1LDK,45.87m
8259,エストレリータ新宿落合,賃貸マンション,東京都新宿区中落合３,都営大江戸線/落合南長崎駅 歩8分,西武新宿線/中井駅 歩9分,西武新宿線/下落合駅 歩10分,新築,5階建,2階,13.9万円,9000円,13.9万円/13.9万円/-/-,1LDK,45.87m
8260,エストレリータ新宿落合,賃貸マンション,東京都新宿区中落合３,都営大江戸線/落合南長崎駅 歩8分,西武新宿線/中井駅 歩9分,西武新宿線/下落合駅 歩10分,新築,5階建,2階,13.9万円,9000円,13.9万円/13.9万円/-/-,1LDK,45.87m
8261,エストレリータ新宿落合,賃貸マンション,東京都新宿区中落合３,都営大江戸線/落合南長崎駅 歩8分,西武新宿線/中井駅 歩9分,西武新宿線/下落合駅 歩10分,新築,5階建,3階,14万円,9000円,14万円/14万円/-/-,1LDK,45.87m
8262,エストレリータ新宿落合,賃貸マンション,東京都新宿区中落合３,都営大江戸線/落合南長崎駅 歩8分,西武新宿線/中井駅 歩9分,西武新宿線/下落合駅 歩10分,新築,5階建,3階,14万円,9000円,14万円/14万円/-/-,1LDK,45.87m
